owner.objectId,cetliId.objectId,objectId,product,quantity,createdAt,updatedAt,selected,deleted,crossedOutLocation.latitude,crossedOutLocation.longitude
V49NC6w5Pb,57l5iQ7HJP,dIVNAd9Jlz,mozzarella,1,2016-01-14T06:22:30.890Z,2016-01-16T14:09:42.964Z,1,1,null,null
zdqsUvQT7a,BS5Fbw8t8H,Ka7UoIsu28,felvágott,1,2016-04-08T08:25:01.958Z,2016-07-24T08:31:33.221Z,0,1,null,null
4FXFIwbrsZ,Q3reGmJtAg,XTfi3UbbUh,darált hús,1,2016-02-12T12:59:54.293Z,2016-06-24T05:31:15.726Z,0,1,null,null
Ejnyfg2beu,qAczTVh23s,7qEtsRfHMj,wc tisztitó,1,2016-03-31T06:55:30.558Z,2016-04-04T13:36:54.707Z,0,1,null,null
aOituYSL6z,2SOXIAMFWX,CYkKs3IyJr,felvágott,1,2016-01-22T12:39:07.470Z,2016-01-22T12:39:07.470Z,0,null,null,null
I0BBQi6J3o,GkJDtjwbsr,Au1ubJ0ih3,sampon,1,2016-08-29T11:54:22.354Z,2016-08-29T11:54:22.354Z,0,null,null,null
3vkX7kPeoy,bAWGno7IoQ,EfLi3xISUC,zeller,1,2016-01-22T18:08:02.803Z,2016-01-23T10:29:11.447Z,0,1,null,null
AN7lt1UarT,992HAoJZdh,mP82xInVAH,lime,7,2016-08-13T06:09:23.374Z,2016-08-22T08:39:30.273Z,1,1,null,null
PRNFwFR9t3,ZTroyKdaex,x04M0uoyIF,papírtörlő,1,2016-06-03T12:15:42.366Z,2016-06-03T15:16:09.977Z,1,null,null,null
EWSpjfO90b,ywLlqzkkSd,RrKzr2z6xw,ásványvíz,1,2016-07-31T08:54:44.157Z,2016-08-30T17:39:42.548Z,1,1,47.50078570280224,19.06903073305594
4p14JWR2Y3,iQMRPKd5zt,iOU34DU5MU,vaj,1,2016-01-04T08:18:07.917Z,2016-01-04T08:41:35.860Z,1,null,null,null
v4zo0kwEiP,tTbmN8vY4z,nt35YZOOEd,szúnyogriasztó,4,2016-04-15T19:53:25.241Z,2016-04-15T19:53:25.241Z,0,null,null,null
yRVqyPZkqQ,QkgQyDSGlA,gQ3lqNGzWS,croissant,1,2016-05-21T17:22:24.058Z,2016-08-27T06:52:23.116Z,0,1,null,null
HpqqFrzgnV,Kmci1k91MO,iuJ9ObaGXy,rizstej,1,2016-08-01T19:11:25.119Z,2016-08-04T15:49:06.170Z,1,null,null,null
TRJHyaiMbL,VltA5QYol9,t0eyoamTZs,tojás,1,2016-04-27T11:05:39.528Z,2016-04-30T10:45:07.815Z,1,1,null,null
KzT54XtAtB,Lh8YM5wxp3,LWZhotcoAO,citrom,1,2016-01-29T07:13:46.255Z,2016-02-08T07:08:29.956Z,0,1,null,null
hdrZu3zKXv,uLLbRWU90e,e7yVHWUDpT,gyümölcs,1,2016-01-10T11:41:32.035Z,2016-01-10T11:41:32.035Z,null,null,null,null
oECejEHghU,Up5AfXX9v4,OfglK1GUTH,kukás zsák,1,2016-04-06T10:22:38.246Z,2016-04-06T10:22:38.246Z,0,null,null,null
rAWKEHCxC3,P0QXny197t,EBT9ZN0Z8y,mustár,1,2016-03-31T12:36:24.306Z,2016-03-31T12:36:24.306Z,0,null,null,null
ytkl2iHFiT,u2QcvZbCon,FwTzbxGjUu,tojás,1,2016-04-26T16:22:13.189Z,2016-04-29T07:16:21.678Z,0,1,null,null
Ncl6oPl9rI,OjAsklDIKk,YYMQjTU9Pj,szörp,1,2016-06-22T07:36:27.752Z,2016-06-27T17:09:22.439Z,0,1,null,null
n7rZompBRy,NyhvfRyJGU,rlhacsGVEH,gyümölcs,4,2016-07-27T17:22:51.947Z,2016-08-08T11:27:52.286Z,1,null,null,null
K3vZWdOgMN,Y0cvots1vq,nVsBkqy3Tn,brokkoli,1,2016-06-07T12:59:21.447Z,2016-06-21T02:47:16.630Z,0,1,null,null
WY9J3Oqqs9,VKF8X3PYzi,2xzTG98PcY,hasábburgonya,1,2016-07-30T09:24:14.950Z,2016-07-30T09:24:14.950Z,0,null,null,null
pge87hK7rZ,6wUM4vZAN1,EeJ1IOgp42,vegeta,1,2016-06-12T22:36:44.896Z,2016-06-12T22:36:53.267Z,0,null,null,null
eD15Qadqrx,l2oucTGaYa,KXxEiP6it0,burgonya,1,2016-06-08T10:30:40.690Z,2016-06-22T09:08:03.564Z,0,1,null,null
M3nGagH9KI,RIvcnZLZLw,8FNm1ozyQY,szalvéta,1,2016-05-31T06:02:00.488Z,2016-07-08T06:40:38.397Z,0,1,null,null
Rd15hIVVIQ,GzYKIzDo2m,GVJSrrg27U,wc papír,10,2016-04-22T07:08:35.485Z,2016-05-03T13:29:15.359Z,1,null,null,null
ZC2kBsQHuG,Bda60Es9aQ,f3LlCCUDE0,müzli,1,2016-04-04T19:34:55.181Z,2016-04-04T19:34:55.181Z,0,null,null,null
kz75QsQERx,SyR1yNQ12V,VqfEv0iwN2,paradicsom,1,2016-04-16T08:29:48.902Z,2016-04-16T08:34:49.439Z,0,null,null,null
ztkb99LXzn,Cv01OvAhEw,Wx33tkO4v8,csoki,2,2016-05-16T14:30:18.661Z,2016-05-18T11:29:44.934Z,1,null,null,null
4EmmcrPhpY,cropR8WIWF,lPPqFA5O03,kenyér,1,2016-08-15T18:47:29.908Z,2016-08-15T19:01:09.917Z,1,1,null,null
tu4he0T6GB,B4lQL6rc8D,wtfoTdkAlp,hús,1,2016-04-24T20:32:46.596Z,2016-04-24T20:32:46.596Z,0,null,null,null
6Fp0pzuAcE,gkzeo5cHN6,MXvdtcKYVy,csirkemell sonka,1,2016-01-23T07:44:22.096Z,2016-01-23T08:28:20.812Z,1,1,null,null
hFhLxwZPme,SX2d5wxs1E,19QReuV178,papírzsebkendő,1,2016-04-05T05:40:34.627Z,2016-04-15T05:01:20.142Z,1,1,null,null
9jAR9E7SVx,2zIBvKxrub,IFKqwr3qcM,kenyér,1,2016-07-06T15:10:06.793Z,2016-07-06T15:20:29.325Z,1,null,null,null
V4uuHu6NPi,E9mjAElXyP,fdec3yWZND,ásványvíz,1,2016-01-05T06:44:48.179Z,2016-01-07T05:30:43.639Z,null,1,null,null
9n3Blu9Whl,7ZbUv9NlVZ,csl4LTcQSH,tej,1,2016-04-02T06:25:58.473Z,2016-04-02T06:25:58.473Z,0,null,null,null
7fjIDr7ZJs,wcsDwn6zr6,rZFvfPyJUn,cukor,1,2016-02-14T15:54:55.531Z,2016-02-18T19:07:55.813Z,0,1,null,null
aVeJMe42KS,hW93qGPJug,Aja0Rp1XCs,cukkini,2,2016-04-24T06:50:23.157Z,2016-04-24T08:16:11.451Z,1,null,null,null
V49NC6w5Pb,4LwCBK15qV,zdbEM6QEqN,kukás zsák,1,2016-03-19T07:43:22.587Z,2016-03-20T19:59:37.525Z,0,1,null,null
KzT54XtAtB,iXssxwBK0w,ko6YKXv2QF,saláta,1,2016-04-02T10:33:00.641Z,2016-04-06T14:22:58.530Z,0,1,null,null
Yf1QK1DWkR,4x0mU3NsEZ,PHrapDweVH,túró,1,2016-01-10T18:20:30.714Z,2016-01-10T20:04:14.578Z,null,1,null,null
r6Pxnz78yo,CoHHcTha6V,iuNQAnojtc,fültisztító,1,2016-06-23T14:26:19.791Z,2016-06-29T14:18:19.517Z,0,1,null,null
Ejnyfg2beu,9IRJvI70d9,4X8OJRfNQy,vattakorong,1,2016-03-18T11:15:05.224Z,2016-03-23T08:29:19.817Z,0,1,null,null
Z1MdLEyCpU,GH72LaIcWv,WivMV6aRZp,banán,1,2016-05-26T16:53:19.315Z,2016-05-27T05:57:03.095Z,1,null,null,null
4w7yeaZd4M,KtSMQZMAAV,YPPNCJX6pr,saláta,1,2016-08-24T23:18:26.019Z,2016-08-25T02:22:27.634Z,1,1,null,null
ZvGMLZ6ZsC,0IJKvyz82l,RlaxcuGzdN,pogácsa,1,2016-07-06T19:58:49.295Z,2016-07-07T12:34:15.386Z,0,1,null,null
Uw6ODMbgUb,t8PM3wdYBC,c8m3gBy1j4,gyümölcs,1,2016-06-09T07:30:13.593Z,2016-06-09T16:31:46.660Z,1,null,null,null
eK8lztUSfA,rcotEIv3h5,rWytpBaY23,szivacs,1,2016-02-05T10:43:32.046Z,2016-02-05T10:43:32.046Z,0,null,null,null
pceZ6sv2c5,tPnG4Uz6l7,f893hmm10s,répa,1,2016-04-11T09:02:46.380Z,2016-05-11T08:49:11.782Z,0,1,null,null
z4GHs8ElEv,S2vzlghBbr,i7UtHXpyvq,uborka,1,2016-08-25T10:37:51.510Z,2016-08-25T15:29:15.042Z,1,null,null,null
rlcWSM4QVg,0xv0IWFV3c,LjSmGrYY7M,tészta,1,2016-02-17T07:22:23.365Z,2016-02-17T09:19:33.959Z,1,null,null,null
aTMA72ah6v,uts65sSEEf,kGtoJxBBJa,narancs,1,2016-01-18T19:05:47.275Z,2016-01-28T12:01:37.954Z,1,1,null,null
Lsp2ler5jO,VNFTbQ7Wyx,WYw3cLxL3M,mosogatószer,1,2016-07-01T17:57:11.012Z,2016-07-04T16:38:22.022Z,0,1,null,null
9hMxnfrvQM,iS8xAmrIFm,LSDjDETgjR,zsemle,2,2016-07-12T20:56:16.978Z,2016-07-12T20:58:19.339Z,1,1,null,null
ytkl2iHFiT,izavvO7RAO,ugSGdwhwaA,sonka,1,2016-01-22T06:04:46.565Z,2016-02-04T09:40:40.137Z,0,1,null,null
EwDt7Y1dBp,c0SzjJXkFk,oB3f2XLC39,paprika,1,2016-04-04T15:41:19.516Z,2016-04-08T11:43:02.927Z,1,1,null,null
0fGglovVft,XzF5xw8Mdp,Ce7oU5HmHe,lottó,2,2016-08-20T10:09:29.922Z,2016-08-27T07:13:29.204Z,1,null,47.46290123735126,19.14637432350024
KMqAMtTV26,r11HMGN85O,0go01wCihm,tojás,10,2016-06-27T09:32:19.124Z,2016-06-27T09:32:19.124Z,0,null,null,null
JrLtJlHHoG,YvjYW51z6b,ERnChafX03,citrom,5,2016-04-09T09:31:34.254Z,2016-04-09T22:05:58.867Z,0,1,null,null
WgwpG7k2EE,F66ytbkDse,ZHY9EVLRgl,padlizsán,1,2016-04-24T09:45:41.263Z,2016-04-24T09:45:41.263Z,0,null,null,null
vgbesTadw4,LFnnN8NcuD,RCa6zctbDx,tejföl,1,2016-08-04T13:25:10.659Z,2016-08-04T13:25:10.659Z,0,null,null,null
nlslMwDjE5,NtNx9kvRxY,yGlGndjaQ9,darált hús,1,2016-01-30T11:59:46.637Z,2016-02-01T17:57:06.568Z,1,1,null,null
97YAmDb7Re,3JOF9VAmKc,auSdOKm1RV,alufólia,1,2016-02-16T04:50:03.752Z,2016-03-08T17:34:04.717Z,0,1,null,null
HTrK9LFvQl,qFLmr9l6C2,eBWVTgzK5l,kenyér,1,2016-01-22T09:56:59.834Z,2016-01-22T09:56:59.834Z,null,null,null,null
qUsEuZU4PT,sXBR8Gt8vu,LL7UOmcUS4,tej,1,2016-08-26T15:43:52.382Z,2016-08-26T16:37:27.429Z,1,null,null,null
wv1xoi9E8E,hTvu9LnNyT,dfKiTFlAH7,wc papír,1,2016-07-10T15:17:35.604Z,2016-07-11T15:09:22.897Z,1,null,null,null
bcNPACMpn0,iXZsHq8WRP,IVQwESzZLb,vitamin,1,2016-05-20T10:44:53.117Z,2016-05-20T10:47:14.970Z,1,null,null,null
5G0CfALtZx,KHnfPl6mem,When3K0iBK,felvágott,1,2016-05-02T09:11:35.433Z,2016-06-05T12:03:29.747Z,1,1,47.49849319523249,19.07667010898963
nlslMwDjE5,ARt36Dh1Oa,Oi4YZbgFca,kenyér,1,2016-08-13T09:24:45.624Z,2016-08-14T10:49:27.157Z,0,1,null,null
75yRqe4Ztq,4vVME8ml5q,pDbEVpFJLx,joghurt,1,2016-08-19T14:19:28.086Z,2016-08-19T15:01:54.119Z,0,1,null,null
EWSpjfO90b,fpJ13E5qTG,vp7yxDTEJN,ecet,2,2016-08-27T10:08:55.433Z,2016-08-30T17:40:02.920Z,0,1,null,null
I4Kbvx06j9,9vSpts2qQm,5xlLouVETT,chips,1,2016-07-24T14:09:24.962Z,2016-08-14T07:17:35.967Z,0,1,null,null
BKqkGpUNYm,AK9Gl6gXIF,FPKmgtd1YV,wc papír,1,2016-05-31T10:31:16.306Z,2016-06-06T15:53:35.960Z,0,null,null,null
MuGrK8reJg,ghmTf8jimo,8Cp9ynVdvR,csirkemell,1,2016-04-23T13:39:38.281Z,2016-04-23T14:39:24.956Z,0,1,null,null
KaVfJPKpdU,SbbHWMECyc,kHN54KzDgF,kifli,1,2016-08-07T05:40:26.636Z,2016-08-07T06:17:46.025Z,1,null,47.41895764640134,19.1580510086203
KzT54XtAtB,Jv8D37zpd9,mQjEIYsrAf,üdítő,1,2016-02-29T10:31:43.112Z,2016-03-04T09:06:06.312Z,1,1,null,null
9orODrwef9,d0Ok6mF4Ir,1ku6vJqTZM,tisztasági betét,1,2016-06-05T08:52:35.390Z,2016-06-05T08:52:35.390Z,0,null,null,null
k13e6PSLWw,vI32km8BzS,kSoyf8kCTp,padlizsán,4,2016-08-06T05:38:23.005Z,2016-08-27T21:16:10.805Z,1,null,null,null
066b83iBaE,uMrmPjHaW4,Hqj4SHu5Rm,ecet,1,2016-05-12T14:25:19.401Z,2016-05-12T14:25:19.401Z,0,null,null,null
Tjrmvw8Bdt,hNyLXmKPAj,HRjpHEVma0,margarin,1,2016-08-10T06:08:40.827Z,2016-08-10T06:08:40.827Z,0,null,null,null
C4vVOHElYv,bDcubJ3jas,Kv3BnTiJ4J,padlizsán,1,2016-04-27T09:58:51.244Z,2016-04-27T09:58:51.244Z,0,null,null,null
tRktsflWzq,1IyzdHayqC,EOGmtIwFZd,kontaktlencse folyadék,1,2016-04-01T22:30:03.155Z,2016-04-02T11:04:35.924Z,1,null,null,null
pIKh9Pe0U9,B8mHEKHb58,RjobDI7dqF,alma,8,2016-04-15T09:43:02.163Z,2016-04-15T09:43:02.163Z,0,null,null,null
rdJPgbahKh,EOWf1xiynd,Cg0g0noWCG,üdítő,1,2016-04-16T07:15:39.031Z,2016-04-16T08:58:30.503Z,1,null,null,null
hFhLxwZPme,xzvn2dS1tO,vINJHXueoO,kenyér,1,2016-04-29T10:25:03.566Z,2016-05-16T18:22:16.054Z,1,1,null,null
sHXcuQbsa7,qAmmauWJ8N,ZunKmDGuvV,ecet,1,2016-08-07T07:35:53.553Z,2016-08-07T07:35:53.553Z,0,null,null,null
0aIizSkJsz,x0iFIKwuH7,BrRfxovYJE,zsemlemorzsa,1,2016-05-28T07:43:19.869Z,2016-06-08T05:35:31.008Z,1,1,null,null
BQf4hXvrfY,wEwZV2MwQo,hsHfhkzXKV,felvágott,1,2016-04-10T19:51:08.088Z,2016-04-10T19:51:08.088Z,0,null,null,null
i9uGUXalLR,pfXhQSmWau,IXH8WtBEKK,csirkemell,2,2016-04-18T14:21:53.834Z,2016-04-18T14:21:53.834Z,0,null,null,null
N8W4RtKzEz,2dZGUQMMBt,4jxtQ0kkrE,öblítő,1,2016-04-05T07:37:45.419Z,2016-04-05T07:37:45.419Z,0,null,null,null
KzT54XtAtB,ZHf1uDsP0W,K5xA1yJzAA,zöldség,1,2016-04-30T13:20:24.039Z,2016-05-17T06:09:19.607Z,1,1,null,null
XgPXFEB6wO,eI6MElxudX,QMnTL5YVRX,hagyma,1,2016-06-10T15:27:44.297Z,2016-06-10T15:27:44.297Z,0,null,null,null
kBhOWIaQtA,m5GPULe8Oi,wlO7goNDso,csoki,0,2016-08-15T18:50:32.724Z,2016-08-15T18:55:34.769Z,0,null,null,null
hjfFmmoiEQ,YYV4YYMZa1,mvQw2pqfIA,ásványvíz,1,2016-02-20T09:43:36.565Z,2016-03-24T18:52:02.896Z,0,1,null,null
T475XDVXwX,aJHwS6JnsJ,mS6IfFsBNT,bor,1,2016-04-22T11:24:39.515Z,2016-04-22T11:37:30.669Z,1,1,null,null
QhkgntO7sb,RouhCsviYZ,pt6WQsSoW6,ablakmosó,1,2016-03-19T08:12:22.032Z,2016-03-19T09:52:46.313Z,1,null,null,null
KzT54XtAtB,RpcOv60fdo,UGfb86MlLW,mosópor,1,2016-05-07T05:13:57.773Z,2016-05-17T06:09:10.819Z,0,1,null,null
VRbvhCjo6p,1dd3SNdsh3,VF3Qqs2hoG,tejszín,2,2016-02-15T11:18:45.031Z,2016-02-15T14:47:50.755Z,1,null,null,null
9lGoRSrxdL,pxP3EEQPpB,OfuatFduv1,paradicsom,1,2016-01-22T15:19:25.348Z,2016-01-22T15:19:25.348Z,0,null,null,null
Z1gMCJzEIS,2CzCeJkvQA,5PLsfw9CX8,energiaital,2,2016-05-21T19:03:52.641Z,2016-08-01T09:38:31.651Z,0,1,null,null
vIbm9Alm72,8o5UafW7du,SvuUKBGKRP,fogkrém,1,2016-08-11T13:23:50.017Z,2016-08-11T13:23:50.017Z,0,null,null,null
rygxZfdqyF,lF7RgUntk1,CsDsKvWiEp,vitamin,1,2016-02-14T18:02:18.078Z,2016-02-14T18:02:18.078Z,0,null,null,null
mAiqUf90ma,FVDK3Nm5ny,BDWEfhZQrv,wc papír,1,2016-08-08T10:55:36.350Z,2016-08-08T10:55:36.350Z,0,null,null,null
hFhLxwZPme,v3eZB1k2iB,p73HfhTeoe,vaj,1,2016-03-10T05:24:49.532Z,2016-05-16T18:23:11.053Z,1,1,null,null
561WzNwdgC,GWNghdBemn,BQ6iFPsQlk,kutyakaja,1,2016-04-16T13:15:57.186Z,2016-04-16T13:15:57.186Z,0,null,null,null
pkTP7Uax6J,Zy5eE84fAV,I5ocBGMZsI,tej,1,2016-06-26T23:03:31.049Z,2016-06-26T23:03:31.049Z,0,null,null,null
6O282ccWUL,Yoe3AXZSQ4,cu9y0mEz9G,joghurt,1,2016-04-13T10:17:49.060Z,2016-04-13T11:38:29.285Z,1,1,null,null
YlKq9jEwcr,5EO6tEkcw4,AdHNKcQaDw,banán,1,2016-02-13T09:21:42.602Z,2016-03-09T12:26:36.002Z,1,1,null,null
0fGglovVft,ikPAjtPJ1O,bC9gAhvgTF,mustár,1,2016-03-31T07:21:59.860Z,2016-04-02T11:23:50.988Z,1,null,47.46323007150286,19.14555050703769
2HGtzSli5O,XD5Ejl3FOw,nvAROcmGSn,paradicsom,1,2016-02-04T12:31:10.077Z,2016-02-04T12:31:10.077Z,0,null,null,null
P6B3xpgMGr,bV3R0pnrTr,sp5QydrkLs,csirkemell,2,2016-06-01T14:02:07.755Z,2016-06-01T14:03:21.631Z,0,null,null,null
FRtFIWy6YB,8Rw1UrayVP,uRPqC2AVs9,túró,1,2016-01-20T19:18:08.522Z,2016-07-16T19:16:54.957Z,0,1,null,null
DUTX9rYGLD,Od0h7PQrRp,QIvRI9cLDk,joghurt,1,2016-04-29T09:39:28.099Z,2016-04-29T09:39:28.099Z,0,null,null,null
Iq9NjZjYft,Unbwv6Zv2N,rxLfy7rCAV,vitamin,1,2016-05-12T11:32:31.710Z,2016-06-05T16:18:32.848Z,1,1,null,null
4JuyKeuLqT,Tf3Dek56He,kmJndhY0LO,cukor,1,2016-07-30T10:05:30.019Z,2016-07-30T12:09:18.833Z,0,1,null,null
M5DRFF9FsN,UBYhoTT30Q,LJJ95H4Fxy,paradicsom,1,2016-07-23T04:17:58.189Z,2016-07-23T05:18:40.544Z,1,null,null,null
RipEQxLI2P,33iQCSKN7L,7UJTZHtOt8,vajkrém,1,2016-05-15T16:04:33.411Z,2016-05-15T16:04:33.411Z,0,null,null,null
8ND5wNFM5D,hEGEeYE2B9,LpCPuVNcAH,saláta,1,2016-06-08T21:55:04.862Z,2016-06-21T19:36:46.915Z,1,1,null,null
dbiuXmtp0c,Z1VxBqIpne,1esBXcFFDo,mosópor,1,2016-01-07T13:22:36.712Z,2016-01-08T12:50:12.862Z,1,null,null,null
qUsEuZU4PT,UpuOmzSEWN,1yx0OhVdfk,tej,2,2016-07-17T11:32:30.485Z,2016-07-23T12:25:43.977Z,1,1,null,null
phLF1UuJSW,ph65XcrIP7,zSGq5HTl52,ásványvíz,1,2016-04-03T09:51:35.958Z,2016-04-03T09:51:35.958Z,0,null,null,null
Rd15hIVVIQ,HJTolBUkpB,2qfhleHih8,zsír,1,2016-03-17T13:56:05.711Z,2016-04-05T14:52:21.454Z,1,1,null,null
ytkl2iHFiT,cnQIGdJi0X,2c7MgYs1OS,citrom,1,2016-02-18T07:31:40.429Z,2016-02-24T08:40:21.024Z,0,1,null,null
NVBpmxIzhs,1V6Tyw3HbB,XrmS6E8DKS,nutella,1,2016-08-18T07:14:08.876Z,2016-08-18T07:14:08.876Z,0,null,null,null
py1vuEAa5o,2G2KCsouz0,tTRx2VNJhf,rizs,1,2016-02-17T04:27:56.668Z,2016-02-17T04:27:56.668Z,0,null,null,null
eD15Qadqrx,8lnccV0MAO,hp0xSAW4FX,mosópor,1,2016-04-26T07:42:34.983Z,2016-05-17T09:45:42.658Z,0,1,null,null
gcLfoS4N7w,8NvvfnnPeI,EbENsG8kCn,kukás zsák,1,2016-01-07T13:59:38.446Z,2016-01-10T20:04:21.159Z,null,1,null,null
OyS6dpX8Q2,i73gKk37yN,faTy0l8vAj,lime,1,2016-01-16T09:50:38.787Z,2016-08-08T18:58:51.947Z,0,1,null,null
3gnE0j7MlN,ItlGHvUB0t,xZPGStxvLF,mosogatószer,1,2016-04-05T10:30:13.093Z,2016-04-05T10:30:13.093Z,0,null,null,null
poddlsYGg1,EfRUMhvOpF,Dyi27xrtvj,cukor,4,2016-04-10T14:43:35.257Z,2016-04-10T14:43:35.257Z,0,null,null,null
gJypqOHjt7,Yv2oxoPt5K,yXgX4wZ1cn,felvágott,1,2016-04-11T11:36:55.484Z,2016-04-13T20:51:52.113Z,1,1,null,null
MOeiw3x21z,ZLGWiSQ4Yr,VZbBo9jT3C,hagyma,1,2016-01-23T09:56:33.678Z,2016-01-23T11:42:20.345Z,1,null,null,null
TcP5UdXUbW,yCssaOC9Qu,nDIPk7evc7,pelenka,1,2016-08-17T06:26:59.967Z,2016-08-17T06:26:59.967Z,0,null,null,null
rrtyjSlHRj,SDyn7Dkv5k,XaMXCgtKCy,burgonya,5,2016-08-06T08:32:42.928Z,2016-08-06T09:01:56.861Z,1,null,null,null
Al3WRIcxwy,orqpA2Izly,7h2ovJUTdM,paprika,1,2016-01-23T11:10:04.586Z,2016-01-23T11:10:04.586Z,0,null,null,null
TmvgWQw5pk,Hg0BZgnBeh,XmJvSGJwCx,tojás,1,2016-01-01T07:20:21.035Z,2016-01-01T07:20:21.035Z,0,null,null,null
cBAgZV4gFo,QmTsQ5hC5D,jn75Y4asHr,rántott sajt,1,2016-03-27T19:46:34.521Z,2016-03-27T19:46:34.521Z,0,null,null,null
Ejnyfg2beu,c5yrQjHd1C,tmb4diINSD,gomba,1,2016-02-26T08:54:00.695Z,2016-03-01T06:42:25.265Z,1,1,47.44078422637451,19.09979772217182
uMGLUD75TJ,5L4ABTa1A3,ugbHJjfqGs,tojás,10,2016-04-09T12:20:52.860Z,2016-04-09T12:20:52.860Z,0,null,null,null
mLVNccaxFL,whqGyqT6zy,0IeYVd1DsI,tej,1,2016-05-29T08:27:17.416Z,2016-06-11T09:40:01.602Z,1,1,null,null
zAwdCZ7Tw3,R98Rheqxxe,CzwAPw1Uxw,tejföl,1,2016-07-30T12:11:59.268Z,2016-07-30T12:12:30.334Z,0,null,null,null
kxHL5wSHV7,hbPjt6oD4c,O3QW5m9H78,öblítő,1,2016-02-26T10:26:27.453Z,2016-02-26T10:26:27.453Z,0,null,null,null
YO3WbKhCDp,vrOX5dGZOq,p6lbySCWOV,citromlé,1,2016-08-24T11:50:04.200Z,2016-08-24T11:50:04.200Z,0,null,null,null
gBviI2zqM1,9vsKDbCiDw,5W4uyRYHWj,margarin,1,2016-01-06T17:44:46.415Z,2016-02-05T04:22:29.060Z,1,1,null,null
fr5ZL2FvXp,6qEUIGGrkO,5UkP6j8X8Z,almalé,2,2016-06-17T13:21:28.831Z,2016-06-17T13:21:28.831Z,0,null,null,null
9ZPmatUtA7,jP5LIXzPPV,qg3oDCV2TG,paradicsom,1,2016-05-05T12:57:17.520Z,2016-05-05T12:57:17.520Z,0,null,null,null
aoI3blHH8o,HSt92N7USM,tBed4NEX1l,légfrissitő,1,2016-04-04T18:29:08.623Z,2016-04-08T12:59:05.957Z,1,null,null,null
QRx7MnxE0o,uR7NwH8jid,rbmxWyjjYa,mazsola,3,2016-04-07T05:03:52.394Z,2016-04-07T05:04:01.197Z,0,null,null,null
b1q9C7jHHG,NvLwMcd4Sf,RDBLmq3Yv5,vitamin,1,2016-08-13T06:07:44.487Z,2016-08-13T09:31:54.495Z,1,null,47.45775056571814,18.90058314486892
J7IA2IxSUx,dPOXQ97qv2,CnnIy5Rewd,szódapatron,1,2016-05-08T07:56:00.214Z,2016-05-14T11:31:30.026Z,1,1,null,null
h43aMLKLgJ,EvgD8sXkyy,aqZ3zvKZlG,mandulatej,1,2016-06-11T16:08:38.091Z,2016-06-11T16:50:09.117Z,1,null,null,null
sKx15emJej,aV4tHaLQww,yQpvuXgIEN,hagyma,1,2016-07-18T17:45:30.579Z,2016-07-18T17:45:40.410Z,0,null,null,null
8DnAj1jbod,oVCSLwxORJ,v23PoaX8xs,sajt,1,2016-04-17T07:12:39.697Z,2016-04-17T07:12:39.697Z,0,null,null,null
xpTPg8HaE2,ZFrmyPwAQY,BgyYTwSGVN,élesztő,1,2016-03-11T06:51:00.841Z,2016-03-16T13:59:18.360Z,1,1,null,null
ytkl2iHFiT,u2QcvZbCon,BKiAcdXnpp,rizstej,1,2016-04-29T07:17:30.026Z,2016-05-03T06:40:31.357Z,0,1,null,null
EHu4vRIGur,PdWuf7Q3KR,vbDDk6DXgh,felvágott,1,2016-05-16T15:02:13.921Z,2016-07-09T10:55:52.460Z,0,1,null,null
vgbesTadw4,LFnnN8NcuD,Gg8yyKNCu2,kávé,1,2016-08-04T13:24:02.461Z,2016-08-04T13:24:02.461Z,0,null,null,null
lvrG5d0zaZ,LGpmd7LZw6,VufZOVde3v,tej,1,2016-08-28T06:41:34.868Z,2016-08-28T06:41:34.868Z,0,null,null,null
hFhLxwZPme,tDSCXEVvgJ,NlCD4GS9uN,ásványvíz,1,2016-06-12T11:39:03.860Z,2016-06-12T13:29:54.769Z,1,null,null,null
aoI3blHH8o,HSt92N7USM,UPFDMoOGB8,túró rudi,2,2016-04-04T18:25:07.252Z,2016-04-08T12:48:36.148Z,1,null,null,null
JR72BaFK1S,hcf5pmSw9Q,kE1Np7gXfg,csoki,1,2016-03-23T12:47:21.773Z,2016-03-23T12:47:21.773Z,0,null,null,null
55BiiOL3il,Slo3jSoGG3,eKJyVX8nvz,répa,5,2016-04-28T20:04:15.468Z,2016-05-11T15:00:16.963Z,1,null,null,null
MXd2XuKHQF,Af7WZoQvaQ,j9IalfCmBp,mosogatószer,1,2016-05-29T19:58:50.909Z,2016-06-01T07:29:09.471Z,1,1,null,null
8moZKNjt0h,WD81fhMyjM,8NEBr8YO63,sajt,1,2016-08-25T19:07:58.512Z,2016-08-25T19:07:58.512Z,0,null,null,null
Z1MdLEyCpU,GyRPQdPTZD,Tj6ZLK10CL,kenyér,1,2016-04-15T06:42:36.557Z,2016-04-15T17:58:14.530Z,1,1,null,null
qJzKakCpDe,Yi18jGSDQw,zeDma0b7Bh,kenyér,1,2016-04-21T07:15:30.897Z,2016-04-21T07:28:35.161Z,0,null,null,null
KYIobLmg0J,QZl3I8B32G,fx0InWuiQW,kefír,4,2016-04-10T12:57:07.424Z,2016-04-10T12:57:07.424Z,0,null,null,null
zRvhLBBgvE,lEUERZhNGA,QRhc7r4Non,kukás zsák,1,2016-05-10T16:00:13.252Z,2016-08-14T17:56:42.155Z,1,1,null,null
